"AGEGE24","PCT_BLACK","PCT_HISPANIC","PCT_GRAD_PROF","PCT_BORN_US","MEDIAN_HH_INC","UNEMP_RATE","SD_EARN_WNE_P10","COUNT_WNE_INDEP0_P10","PCT75_EARN_WNE_P6","COUNT_WNE_INDEP0_INC1_P6","COUNT_WNE_MALE0_P6","PCT10_EARN_WNE_P8","COUNT_NWNE_P9","GT_25K_P9","Aggrcluster_labels"
0.610000014,10.75,28.88999939,4.760000229,85.62000275,50748.29,5.269999981,24900,163,38300,91,572,3300,168,0.551351368,1
0.400000006,10.27999973,47.34999847,4.670000076,66.18000031,54154.45,4.559999943,15900,80,29900,20,2870.90384615385,2100,47,0.352459013,1
0.170000002,4.289999962,24.81999969,9.329999924,79.95999908,75484.4,3.630000114,39200,925,50500,139,738,7300,158,0.709359586,2
0.689999998,3.549999952,40.43000031,6.670000076,68.05000305,71944.78,3.940000057,31300,1005.53873317149,57500,246.163120567376,2870.90384615385,7870.1794231206,16,0.602409554380489,2
0.74000001,11.67000008,39.27999878,8.350000381,65.26999664,60965.37,5,23800,38,46700,12,2870.90384615385,7870.1794231206,20,0.692307711,1
0.379999995,1.929999948,14.23999977,6.71999979,89.16000366,46805.61,5.389999866,30900,1286,37700,662,1488,4100,685,0.565536201,1
0.949999988,7.590000153,16.39999962,15.81000042,74.83000183,76698.12,3.24000001,29139.2573970219,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,13,0.602409554380489,3
0.449999988,1.639999986,32.52000046,10.51000023,77.37000275,70523.73,4.53000021,41200,669,39700,368,998,4700,304,0.586173296,3
0.289999992,7.139999866,31.14999962,6.929999828,82.31999969,66849.57,4.420000076,43900,655,52400,93,807,8800,118,0.708945274,2
0.340000004,7.96999979,15.56999969,14.93999958,79.54000092,73343.27,3.5,48700,289,50400,58,270,4700,99,0.613372087,2
0.800000012,6.650000095,17.51000023,15.78999996,74.54000092,77597.69,3.470000029,105400,1005.53873317149,122100,246.163120567376,138,36000,31,0.911764681,2
0.07,5.519999981,16.25,15.31000042,78.83999634,81448.64,3.140000105,110200,1005.53873317149,87000,25,48,8100,22,0.823529422,2
0.159999996,3.420000076,22.54999924,10.60000038,81.12000275,81648.78,3.400000095,39100,592,57100,64,421,10200,66,0.812982976,2
0.090000004,3.380000114,20.63999939,10.98999977,81.77999878,74683.78,3.680000067,53100,2753,72200,393,1483,15800,358,0.83729732,2
0.74000001,8.470000267,23.20000076,11.77000046,76.69999695,71211.32,3.829999924,42000,83,80700,13,393,11600,62,0.809399486,2
0.349999994,7.329999924,38.31999969,4.860000134,80.23999786,53982.7,6.599999905,31100,1178,52300,351,1517,9400,259,0.766973555,3
0.300000012,3.900000095,32.99000168,4.75,79.16999817,56979.76,6.519999981,32700,1204,51200,399,1600,7500,249,0.745982349,3
0.330000013,9.720000267,39.58000183,5.619999886,79.02999878,59070.9,5.079999924,35500,2245,49900,777,3005,9800,582,0.741971195,3
0.200000003,5.550000191,40.97999954,7.380000114,67.34999847,68064.96,4.309999943,35200,2796,57900,1029,2203,13400,470,0.795733213,2
0.219999999,2.720000029,16.84000015,8.760000229,85.98999786,61867.44,4.510000229,42200,2675,56700,579,2222,10400,520,0.746173441,2
0.439999998,21.18000031,45.47000122,5.519999981,66.93000031,54533,5.570000172,30200,1450,50900,537,2239,9900,340,0.730145872,3
0.230000004,5.079999924,40.83000183,5.380000114,78.51999664,53295.09,6.599999905,33700,3350,50000,1144,3064,9300,593,0.745652676,3
0.25999999,4.269999981,37.38000107,7.860000134,69.26000214,73036.4,3.930000067,37600,4378,50400,1480,4949,10800,784,0.762853801,3
0.409999996,12.84000015,22.28000069,10.25,71.16000366,78750.43,3.74000001,47900,1359,59300,536,2311,10000,316,0.786313474,2
0.239999995,8.31000042,36.70000076,7.650000095,69.25,66954.9,4.389999866,36500,4388,52800,1527,4633,11000,801,0.760259151,3
0.389999986,8.729999542,52.04999924,6.210000038,58.13000107,52850.08,5.190000057,33100,2557,49500,1295,3474,10400,525,0.760149419,3
0.25999999,7.889999866,36.79000092,8.68999958,65.09999847,64055.44,4.860000134,36600,4959,49700,1960,4863,8600,972,0.736572862,3
0.289999992,7.889999866,19.79999924,7.989999771,81.56999969,65686.13,4.409999847,38100,3689,54300,1130,4272,11300,699,0.778118074,3
0.129999995,6.809999943,23.56999969,12.71000004,71.68000031,77601.85,3.690000057,72200,4143,75500,1116,2768,11700,698,0.834980249,2
0.109999999,6.519999981,22.31999969,11.42000008,73.62000275,76621.08,3.849999905,52000,4923,59400,1295,3528,13800,663,0.842637718,2
0.079999998,4.369999886,28.70999908,10.43999958,69.01000214,78085.65,3.74000001,50300,3843,58900,848,2697,12200,535,0.823080599,2
0.150000006,5.800000191,29.77000046,11.13000011,68.11000061,72896.84,4.070000172,62200,4843,66400,1212,3024,12300,807,0.820417166,2
0.07,7.039999962,36.54999924,8.06000042,69.70999908,68292.12,4.389999866,41400,4024,49000,939,2581,11200,503,0.785243392,2
0.079999998,4.639999866,26.29000092,11.43000031,70.91999817,76397.62,3.650000095,52900,4359,62500,986,2589,13500,506,0.839865923,2
0.850000024,6.090000153,17.38999939,14.82999992,71.59999847,78614.96,3.309999943,102300,1005.53873317149,141500,246.163120567376,92,53300,9,0.947222233,2
0.059999999,4.940000057,30.17000008,10.30000019,73.91000366,73046.19,4.099999905,50700,4121,56300,823,2485,12300,446,0.806608617,2
0.079999998,5.079999924,22.87000084,12.51000023,74.81999969,78075.09,3.660000086,42700,2730,50200,511,2141,8900,370,0.748580694,2
0.529999971,7.809999943,24.20000076,7.71999979,79.73999786,60813.75,4.019999981,21200,67,30300,16,2870.90384615385,2400,60,0.296610177,1
0.389999986,7.239999771,21.11000061,13.27000046,78,74875.2,3.859999895,54900,236,46800,45,170,3500,63,0.626712322,2
0.200000003,5.420000076,16.37000084,10.88000011,81.59999847,78248.99,3.579999924,58400,155,108200,24,41,19000,10,0.89808917,2
0.850000024,4.78000021,19.44000053,12.55000019,81.44000244,70227.48,3.269999981,97000,1005.53873317149,42605.7426151622,246.163120567376,32,18000,20,0.907563031,2
0.540000021,5.360000134,30.80999947,15.30000019,66.25,93099.25,2.690000057,29800,96,48600,56,291,3300,74,0.550239205,2
0.330000013,5.420000076,30.81999969,7.489999771,76.16999817,79149.63,4.110000134,34600,498,44500,247,814,6400,162,0.625407159,3
0.620000005,3.869999886,32.29999924,8.670000076,71.37999725,74369.68,3.710000038,25500,58,30200,26,2870.90384615385,2000,60,0.362318844,3
0.639999986,16.32999992,42.65999985,6.610000134,64.15000153,58455.73,5.25,31500,84,55100,41,420,12300,47,0.791338563,3
0.709999979,17.87999916,49.29999924,5.619999886,69.33999634,55670.96,5.96999979,21600,511,32500,309,1618,4300,615,0.410106391,1
0.709999979,17.87999916,49.29999924,5.619999886,69.33999634,55670.96,5.96999979,21600,511,32500,309,1618,4300,615,0.410106391,1
0.709999979,17.87999916,49.29999924,5.619999886,69.33999634,55670.96,5.96999979,21600,511,32500,309,1618,4300,615,0.410106391,1
0.709999979,17.87999916,49.29999924,5.619999886,69.33999634,55670.96,5.96999979,21600,511,32500,309,1618,4300,615,0.410106391,1
0.709999979,17.87999916,49.29999924,5.619999886,69.33999634,55670.96,5.96999979,21600,511,32500,309,1618,4300,615,0.410106391,1
0.709999979,17.87999916,49.29999924,5.619999886,69.33999634,55670.96,5.96999979,21600,511,32500,309,1618,4300,615,0.410106391,1
0.310000002,10.05000019,60.20000076,3.730000019,62.63000107,55858.83,5.309999943,29500,2234,36800,1159,2234,5800,750,0.588869452,1
0.550000012,3.880000114,12.64000034,6.880000114,91.44000244,54392.52,4.409999847,29400,169,34300,103,309,2500,307,0.495741069,1
0.379999995,13.75,25.36000061,7.840000153,68.05000305,75387.89,3.839999914,39500,955,43200,558,1302,4900,379,0.616903663,3
0.430000007,10,47.09999847,4.670000076,75.63999939,65064.63,5.050000191,33700,1185,37600,669,2093,4900,456,0.543650806,3
0.550000012,4.46999979,24.70999908,9.31000042,80.58000183,73437.32,4,36800,1248,61900,149,2200,11300,332,0.792027712,2
0.860000014,19.13999939,43.27000046,6.46999979,65.44000244,55906.67,5.309999943,56400,1005.53873317149,104700,12,76,8700,34,0.760563374,2
0.170000002,3.940000057,23.87000084,10.01000023,78.51999664,79890.85,3.430000067,40600,419,52600,50,351,7900,64,0.715294123,2
0.230000004,5.059999943,22.89999962,7.96999979,82.44999695,66943.92,3.779999971,34300,154,40900,32,113,5200,49,0.630596995,3
0.300000012,5.230000019,47.95000076,6.190000057,68.76000214,66112.83,4.449999809,32600,1122,35900,561,1211,4200,373,0.548104942,3
0.5,10.56000042,17.37999916,12.35999966,61.20999908,73519.25,3.420000076,35300,1815,43200,1203,2073,4900,913,0.659735978,3
0.860000014,6.789999962,24.29000092,11.18999958,79.80999756,68303.77,4,53000,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,13,0.85135138,2
0,5.460000038,19.57999992,15.13000011,78.51000214,82855.72,3.279999971,90900,1005.53873317149,83500,18,67,17100,23,0.869346738,2
0.540000021,7.5,32.86999893,4.96999979,79.72000122,58076.12,5.650000095,21400,367,29100,152,682,2800,288,0.481108308,1
0.790000021,5.349999905,39.50999832,4.730000019,80.77999878,47652.24,6.699999809,24200,1005.53873317149,49600,246.163120567376,2870.90384615385,5100,35,0.671755731,1
0.730000019,4.760000229,29.20999908,6.599999905,68.33999634,68030.49,3.890000105,35300,87,43300,45,316,5500,107,0.573333323,3
0.25999999,3.269999981,17.67000008,13.65999985,74.97000122,90231.08,3.029999971,52500,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,11,0.728260875,2
0.660000026,6.210000038,26.85000038,8.850000381,77.41999817,65884.82,3.720000029,38200,109,55500,27,56,6700,195,0.775024772,2
0.409999996,2.470000029,35.70999908,9.090000153,68.86000061,79001.98,3.549999952,18300,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,3
0.970000029,5.289999962,33.41999817,8.359999657,71.06999969,68302.51,4.150000095,52800,1005.53873317149,141100,246.163120567376,156,49500,5,0.922222197,2
0.50999999,2.170000076,10.34000015,6.099999905,93.91000366,53192.16,4.449999809,27500,162,33800,86,270,3200,151,0.427244574,1
0.289999992,9.239999771,20.30999947,9.680000305,78.83999634,66257.22,3.980000019,35100,71,35700,15,44,7870.1794231206,7,0.602409554380489,3
0.529999971,30.65999985,53.88000107,2.789999962,66.16000366,46219.79,6.739999771,28100,1633,36200,1021,2284,5200,468,0.562694311,1
0.49000001,25.23999977,25.11000061,8.569999695,72.30000305,65623.06,4.389999866,31100,421,39900,239,591,2800,248,0.549915373,3
0.430000007,13.42000008,18.68000031,6.150000095,78.94000244,65383.01,4.380000114,28500,911,37200,550,1024,4400,478,0.542879045,3
0.409999996,6.199999809,28.05999947,8.149999619,84.81999969,55947.33,4.570000172,29400,320,40200,182,391,4000,187,0.592775047,1
0.379999995,2.480000019,17.93000031,9.789999962,87.98000336,60497.21,3.619999886,36400,587,45900,260,608,4500,316,0.585763276,3
0.469999999,6.96999979,21.65999985,6.460000038,82.5,61734.7,4.079999924,26900,263,36200,178,512,3600,211,0.532442749,1
0.439999998,5.380000114,37.86999893,6.050000191,66.05999756,66567.62,4.239999771,38400,860,41200,447,1175,5100,497,0.619047642,3
0.310000002,3.50999999,23.35000038,14.01000023,62.52000046,99537.14,2.720000029,45600,1106,49500,597,951,5600,283,0.697104692,2
0.330000013,3.089999914,51.36000061,5.409999847,71.26999664,50445.34,4.739999771,30400,697,38600,367,796,5900,323,0.567681909,1
0.529999971,4.610000134,20.76000023,11.82999992,81.04000092,71383.01,3.460000038,33100,66,42300,19,2870.90384615385,4900,61,0.520547926,3
0.379999995,8.300000191,17.29999924,11.02999973,79.04000092,84013.31,3.339999914,50700,591,44800,329,753,4200,260,0.650909066,2
0.360000014,6.199999809,18.92000008,11.64999962,76.94999695,79219.91,3.339999914,51300,374,77300,50,381,10800,69,0.776018083,2
0.310000002,4.829999924,72.41999817,3.279999971,51.95999908,45627.56,5.599999905,27500,1825,35600,1166,2152,6800,531,0.607806683,1
0.349999994,26.65999985,44.63999939,4.929999828,66.93000031,52046,5.809999943,28100,1633,36200,1021,2284,5200,468,0.562694311,1
0.400000006,11.14000034,41.77999878,7.449999809,62.84000015,54633.47,5.460000038,20100,1005.53873317149,33700,20,2870.90384615385,7870.1794231206,12,0.602409554380489,1
0.600000024,1.710000038,18.86000061,8.489999771,83.95999908,70826.06,3.109999895,22800,146,41200,43,327,4100,156,0.64950496,3
0.330000013,4.039999962,36.52000046,6.880000114,56.63999939,95655.94,3.150000095,39900,834,39900,450,806,5100,252,0.576882303,2
0.200000003,6.440000057,24.68000031,10.06000042,76.62999725,73476,3.769999981,32500,2461,50000,550,2944,6100,550,0.608270705,3
0.200000003,6.440000057,24.68000031,10.06000042,76.62999725,73476,3.769999981,32500,2461,50000,550,2944,6100,550,0.608270705,3
0.200000003,6.440000057,24.68000031,10.06000042,76.62999725,73476,3.769999981,32500,2461,50000,550,2944,6100,550,0.608270705,3
0.300000012,2.640000105,10,6.260000229,91.70999908,54939.16,4.800000191,27300,175,33900,65,162,3000,43,0.512820542,1
0.519999981,6.519999981,17.05999947,8.890000343,84.13999939,66892.53,3.970000029,29100,93,35000,29,2870.90384615385,2500,62,0.417112291,3
0.5,4.829999924,20.30999947,18.32999992,67.84999847,96950.98,2.640000105,48600,269,57400,127,425,6500,117,0.728606343,2
0.560000002,0.910000026,7.699999809,7.150000095,93.94999695,43676.99,4.650000095,13200,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,14,0.602409554380489,1
0.300000012,6.75,43.49000168,4.489999771,77.91000366,45902.47,7.090000153,26400,3639,32900,2392,3459,4100,1645,0.502950966,1
0.400000006,4.110000134,39.65000153,5.190000057,80.72000122,53503.12,6.440000057,30600,349,49300,71,667,10200,81,0.687290967,3
0.300000012,3.460000038,40.52000046,7.340000153,68.12000275,69818.36,3.940000057,30000,1326,38500,665,1468,5400,465,0.597727299,3
0.400000006,1.690000057,44.41999817,6.840000153,77.48999786,88232.31,4.170000076,30600,252,36800,133,503,3400,118,0.501113594,3
0.639999986,7.570000172,15.47000027,12.52999973,82.05000305,69146.63,3.410000086,38900,77,42605.7426151622,13,65,5600,46,0.696774185,3
0.370000005,2.890000105,31.89999962,8.619999886,47.56999969,52242.91,4.860000134,43400,1521,39000,915,1459,5400,756,0.557433605,1
0.629999995,7.670000076,33.54999924,6.829999924,66.43000031,58741.77,4.659999847,24200,256,41500,94,323,4900,377,0.531822145,1
0.860000014,7.989999771,18.70999908,12.80000019,71.94000244,77146.23,3.440000057,79600,33,94000,246.163120567376,106,17300,32,0.852380931,2
0.340000004,2.50999999,28.68000031,6.400000095,63.38000107,69921.87,3.690000057,34800,1043,39100,663,774,5300,484,0.571624398,3
0.389999986,7.519999981,23.12999916,7.610000134,80.05999756,60424.37,4.130000114,31600,963,38400,488,1169,4700,526,0.591572106,1
0.330000013,12.39000034,40.59000015,5.650000095,80.37999725,54015.45,5.550000191,19500,1005.53873317149,42605.7426151622,20,2870.90384615385,7870.1794231206,16,0.602409554380489,1
0.349999994,2.74000001,63.50999832,4.059999943,63.43000031,60638.76,7.159999847,40300,557,37600,306,681,6500,262,0.571689487,3
0.01,4.300000191,15.52999973,14.89999962,79.93000031,82806.61,3.099999905,103800,1005.53873317149,109000,16,53,19600,16,0.89808917,2
0.819999993,8.5,22.54000092,10.13000011,57.27999878,80406.55,2.950000048,19000,1005.53873317149,33000,246.163120567376,2870.90384615385,4000,37,0.318681329,3
0.389999986,15.80000019,22.79999924,10.07999992,74.26000214,72379.02,4.139999866,42600,152,65200,22,196,11500,24,0.782805443,2
0.289999992,4.579999924,17.76000023,9.170000076,85.23000336,57400.36,4.519999981,29200,1179,40500,270,1125,5700,312,0.637356639,1
0.610000014,6.949999809,30.30999947,4.679999828,78.87999725,54713.65,6.739999771,27200,96,38000,32,235,2800,131,0.57848835,1
0.25999999,2.779999971,78.79000092,3.880000114,60.84999847,45460.45,6.78000021,25600,1436,29600,898,1069,4000,391,0.470843673,1
0.699999988,5.510000229,23.87999916,9.380000114,71.29000092,79769.21,3.579999924,30800,257,43500,107,943,2800,216,0.621283233,3
0.730000019,2.779999971,22.81999969,11.88000011,76.69999695,86856.37,3.089999914,44600,31,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,24,0.552238822,2
0.680000007,29.21999931,39.63999939,6.239999771,68.33000183,55526.18,5.510000229,29139.2573970219,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,17,0.288461536,1
0.379999995,2.150000095,19.54999924,16.06999969,69.54000092,90599.45,3.180000067,36900,338,46300,158,343,3400,196,0.619893432,2
0.540000021,6.03000021,22.29000092,7.570000172,81.88999939,61697.56,4.019999981,21500,82,28400,24,2870.90384615385,2500,69,0.295698911,1
0.889999986,8.06000042,17.22999954,12.97999954,78.62000275,85404.13,3.319999933,40000,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,13,0.641791046,2
0.300000012,2.799999952,56.54000092,3.50999999,73.40000153,48285.35,9.260000229,24800,1852,32000,1042,1786,4600,746,0.481238604,1
0.25,5.880000114,22.69000053,7.789999962,82.12999725,65850.07,3.849999905,23000,129,43000,30,63,5000,30,0.600000024,3
0.330000013,5.96999979,26.59000015,9.25,78.91999817,66480.84,3.809999943,34300,436,46300,85,3644,8400,70,0.694871783,3
0.569999993,6.570000172,38.70000076,7.050000191,75.15000153,67082.29,4.559999943,33600,566,58700,115,1020,12000,177,0.819463074,2
0.209999993,5.340000153,18.70000076,12.77000046,79.48000336,84064.41,3.150000095,33100,68,44500,19,67,7870.1794231206,20,0.609195411,3
0.569999993,1.25,18.04000092,7.480000019,83.5,59529.05,4.380000114,28100,83,34500,34,147,2400,48,0.560439587,1
0.439999998,12.96000004,29,4.5,83.79000092,60655.46,6.28000021,19800,67,42605.7426151622,26,2870.90384615385,2100,53,0.217054263,1
0.540000021,29.10000038,19.95999908,10.5,69.27999878,55378.74,4.869999886,32000,562,36100,405,803,3900,442,0.538949251,1
0.409999996,6.190000057,13.18000031,4.130000114,94.02999878,52031.91,4.760000229,29100,168,35600,81,185,2800,147,0.518656731,1
0.119999997,7.78000021,33.34000015,7.880000114,75.94999695,63313.83,4.510000229,40100,461,61800,77,196,8300,93,0.748826265,2
0.550000012,6.579999924,26.80999947,9.579999924,78.76000214,65234.5,4.059999943,69300,254,89400,35,479,30500,52,0.885135114,2
0.389999986,15.86999989,45.40999985,4.869999886,65.98999786,49822.89,6.190000057,26000,2461,35500,1635,2726,3900,1529,0.538263679,1
0.409999996,14.06000042,46.72000122,5.559999943,66.01999664,56485.83,5.050000191,31200,643,38600,385,878,5500,362,0.559639931,1
0.319999993,5.300000191,35.41999817,9.06000042,62.79000092,66216.74,4.679999828,35500,1105,39500,621,1228,5200,454,0.613031924,3
0.519999981,42.29999924,47.18999863,3.210000038,68.44999695,41715.77,7.010000229,26500,385,31900,265,1155,4400,366,0.50181818,1
0.50999999,26,56.04000092,4.239999771,58.81000137,39814.92,6.789999962,29000,796,34300,487,935,4500,635,0.517857134,1
0.419999987,5.46999979,47.47999954,6.840000153,55.70999908,52264.96,5.449999809,30300,1086,41100,650,1163,4900,527,0.586206913,1
0.180000007,4.420000076,20.39999962,8.479999542,82.94999695,71662.94,3.880000114,43500,318,50200,43,200,5000,87,0.726457417,2
0.560000002,11.57999992,46.77000046,6.920000076,49.95999908,39896.23,6.369999886,28100,982,33800,702,1168,4400,1037,0.505518734,1
0.920000017,7.929999828,41.72999954,9.140000343,62.25,60647.78,4.78000021,37400,1005.53873317149,90500,246.163120567376,95,47200,8,0.942148745,2
0.439999998,5.550000191,59.74000168,4.599999905,60.02000046,61272.27,5.019999981,27400,483,37000,281,740,5700,350,0.558773398,1
0.49000001,11.48999977,26.59000015,4.840000153,79.62999725,77347.81,3.970000029,45200,294,42000,171,776,3000,196,0.603024602,2
0.289999992,8.029999733,28.48999977,9.130000114,74.08999634,69860.21,4.130000114,34300,436,46300,85,3644,8400,67,0.67469877,3
0.100000001,7.820000172,24.17000008,12.47999954,74.97000122,78631.93,3.75,57200,1339,66900,174,859,12400,152,0.839947104,2
0.370000005,5.559999943,38.56999969,5.130000114,81.47000122,50616.27,6.730000019,29139.2573970219,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,68,0.329341322,1
0.370000005,5.559999943,38.56999969,5.130000114,81.47000122,50616.27,6.730000019,17000,64,23500,38,2870.90384615385,1400,68,0.329341322,1
0.50999999,1.370000005,16.32999992,9.75,85.66999817,71316.11,3.119999886,43400,27,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,22,0.267857134,2
0.600000024,9.130000114,30.80999947,4.440000057,76.62999725,51483.64,6.78000021,18000,39,24900,19,125,2500,105,0.49000001,1
0.620000005,8.170000076,16.04000092,6.909999847,83.63999939,60451.28,4.28000021,23500,171,39300,63,676,2800,201,0.695238113,3
